Nose And Shoulder Angle,Eye Angle,Label
59.772903584,109.15304964,0
59.666982891,109.55387696,0
59.504624486,110.44862139,0
59.440234098,110.32681363,0
59.453184157,110.2156808,0
59.434672836,110.27898539,0
59.451771935,110.23843709,0
59.454709973,110.36725658,0
59.509401315,110.65081393,0
59.507754951,110.6420281,0
59.515537251,110.95538927,0
60.153221873,108.22661666,0
60.215115608,108.71959255,0
60.240328076,109.05474317,0
60.308815301,109.09098045,0
60.291073131,109.07575362,0
60.337589906,108.96579145,0
60.329174789,110.03481335,0
60.612336178,108.21787972,0
61.648491065,102.89813091,0
61.754183387,102.81732485,0
61.804967845,103.16377118,0
61.859393837,102.94805065,0
61.994917096,102.37772204,0
62.069863022,102.62680711,0
62.217659813,102.20789425,0
61.98325277,103.77136775,0
61.863363753,104.51663021,0
61.562920712,106.44599766,0
61.508340415,106.97480399,0
61.518246614,107.09719187,0
61.56987216,107.36174269,0
61.620751865,107.32395374,0
61.65583597,107.82354096,0
61.696868298,107.69369578,0
61.806062388,107.24179607,0
61.987171756,106.65436055,0
62.045043996,106.13932879,0
62.193521328,105.47440775,0
62.34159178,104.82661737,0
62.380322821,104.57057852,0
62.466844288,104.20390362,0
62.357457861,104.64634283,0
62.408257638,104.39441769,0
62.455357808,103.80756748,0
62.418956904,103.30052147,0
62.375860685,103.06935523,0
62.334579663,103.00842321,0
62.333431737,102.96147041,0
62.378627029,102.74211859,0
62.363591873,102.72899544,0
62.327564937,102.87254883,0
62.366254169,102.67872755,0
62.389182309,102.72302045,0
62.326191865,102.87596831,0
62.324708985,102.87355626,0
62.320168378,102.8259538,0
62.329048105,102.46971638,0
62.420938469,101.4788505,0
62.593433532,100.25645937,0
62.5817002,99.408730382,0
61.840166607,102.56636163,0
61.838525353,102.57696715,0
61.515046681,103.88960226,0
61.204109264,105.1477176,0
61.303636274,105.32905341,0
62.162461671,102.2529001,0
64.606431645,96.01263336,0
65.169606738,94.288582376,0
67.469070911,89.859158815,0
68.299348097,87.121421097,0
69.41667707,84.600324687,0
72.499408273,77.659722973,0
73.646883567,73.922337429,0
73.775864683,70.43793566,0
74.62464319,68.33045457,0
74.165691359,69.890995041,0
74.286434596,69.862409323,0
73.926581995,69.117250234,0
73.54562754,71.013293369,0
73.774375607,71.167413553,0
75.633401892,67.932523433,0
75.731848555,69.143591978,0
75.126371439,70.410197861,0
73.798817712,73.078228601,0
73.086849132,75.005793757,0
71.582189736,78.415018231,0
71.469346889,78.755556763,0
71.336630323,78.857530443,0
71.125244235,79.227748693,0
70.785496553,79.591333488,0
70.668977951,79.627440326,0
71.162372323,78.974495858,0
71.331033382,79.208856555,0
71.898514707,78.112156169,0
73.672479582,74.527735565,0
75.519481901,70.437641082,0
77.874724176,66.228611397,0
77.904158373,65.350064664,0
78.493567969,66.374945633,0
79.831708113,66.085296271,0
80.268516579,65.441306366,0
83.197370395,62.596135524,0
85.128275741,60.156809623,0
87.625925203,57.721384071,0
87.229211494,57.10238011,0
86.472164858,53.989570313,0
83.474186854,53.777905426,0
82.80159414,53.891326461,0
81.078127337,53.606084679,0
